YearofBirth,Gender,Ethnicity,ChildFirstName,Count,Rank,PartitionKey,RowKey
2015,MALE,WHITE NON HISPANIC,Reuven,11,93,2015,Reuven
2015,MALE,WHITE NON HISPANIC,Alessandro,11,93,2015,Alessandro
2015,MALE,WHITE NON HISPANIC,Emmanuel,11,93,2015,Emmanuel
2015,MALE,WHITE NON HISPANIC,Arlo,11,93,2015,Arlo
2015,MALE,WHITE NON HISPANIC,Oren,11,93,2015,Oren
2015,MALE,WHITE NON HISPANIC,Ahron,11,93,2015,Ahron
2015,MALE,WHITE NON HISPANIC,Austin,11,93,2015,Austin
2015,MALE,WHITE NON HISPANIC,Kian,11,93,2015,Kian
2015,MALE,WHITE NON HISPANIC,Winston,11,93,2015,Winston
2015,MALE,WHITE NON HISPANIC,Crosby,11,93,2015,Crosby
2015,MALE,WHITE NON HISPANIC,Noach,11,93,2015,Noach
2015,MALE,WHITE NON HISPANIC,Rory,11,93,2015,Rory
2015,MALE,WHITE NON HISPANIC,Bryan,11,93,2015,Bryan
2015,MALE,WHITE NON HISPANIC,Gavriel,11,93,2015,Gavriel
2015,MALE,WHITE NON HISPANIC,Bentzion,10,94,2015,Bentzion
2015,MALE,WHITE NON HISPANIC,Conor,10,94,2015,Conor
2015,MALE,WHITE NON HISPANIC,Otis,10,94,2015,Otis
2015,MALE,WHITE NON HISPANIC,Duvid,10,94,2015,Duvid
2015,MALE,WHITE NON HISPANIC,Seth,10,94,2015,Seth
2015,MALE,WHITE NON HISPANIC,Saul,10,94,2015,Saul
2015,MALE,WHITE NON HISPANIC,Josef,10,94,2015,Josef
2015,MALE,WHITE NON HISPANIC,Colton,10,94,2015,Colton
2015,MALE,WHITE NON HISPANIC,Rhys,10,94,2015,Rhys
2015,MALE,WHITE NON HISPANIC,Kieran,10,94,2015,Kieran
2015,MALE,WHITE NON HISPANIC,Eliot,10,94,2015,Eliot
2015,MALE,WHITE NON HISPANIC,Anton,10,94,2015,Anton
2015,MALE,WHITE NON HISPANIC,Jaxson,10,94,2015,Jaxson
2015,MALE,WHITE NON HISPANIC,Isaiah,10,94,2015,Isaiah
2015,MALE,WHITE NON HISPANIC,Menashe,10,94,2015,Menashe
2015,MALE,WHITE NON HISPANIC,Yahya,10,94,2015,Yahya
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,141,1,2014,Olivia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,111,2,2014,Chloe
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,111,2,2014,Sophia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,96,3,2014,Emma
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,96,3,2014,Emma
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,92,4,2014,Emily
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Angela,77,5,2014,Angela
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Angela,77,5,2014,Angela
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,67,6,2014,Mia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,67,6,2014,Mia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Grace,64,7,2014,Grace
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Grace,64,7,2014,Grace
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,58,8,2014,Isabella
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,58,8,2014,Isabella
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Claire,49,9,2014,Claire
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Claire,49,9,2014,Claire
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Anna,41,10,2014,Anna
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Alina,41,10,2014,Alina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Anna,41,10,2014,Anna
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Alina,41,10,2014,Alina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ella,40,11,2014,Ella
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Angelina,38,12,2014,Angelina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Angelina,38,12,2014,Angelina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Fiona,37,13,2014,Fiona
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Zara,37,13,2014,Zara
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Katherine,37,13,2014,Katherine
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Katherine,37,13,2014,Katherine
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Zara,37,13,2014,Zara
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Fiona,37,13,2014,Fiona
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Jasmine,36,14,2014,Jasmine
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Jasmine,36,14,2014,Jasmine
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Jessica,35,15,2014,Jessica
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,35,15,2014,Sarah
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ava,35,15,2014,Ava
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Jessica,35,15,2014,Jessica
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Zoe,34,16,2014,Zoe
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Zoe,34,16,2014,Zoe
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Tenzin,33,17,2014,Tenzin
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ashley,33,17,2014,Ashley
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Tenzin,33,17,2014,Tenzin
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ashley,33,17,2014,Ashley
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,32,18,2014,Hannah
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Joanna,32,18,2014,Joanna
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Joanna,32,18,2014,Joanna
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Anaya,32,18,2014,Anaya
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,32,18,2014,Hannah
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Anaya,32,18,2014,Anaya
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Audrey,31,19,2014,Audrey
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Amy,31,19,2014,Amy
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Vivian,31,19,2014,Vivian
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Vivian,31,19,2014,Vivian
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Audrey,31,19,2014,Audrey
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,31,19,2014,Charlotte
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,31,19,2014,Charlotte
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,31,19,2014,Abigail
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Amy,31,19,2014,Amy
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ivy,30,20,2014,Ivy
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Annie,30,20,2014,Annie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ariana,30,20,2014,Ariana
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Annie,30,20,2014,Annie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ariana,30,20,2014,Ariana
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Tiffany,29,21,2014,Tiffany
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophie,29,21,2014,Sophie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Bella,29,21,2014,Bella
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Bella,29,21,2014,Bella
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Tiffany,29,21,2014,Tiffany
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophie,29,21,2014,Sophie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Madison,28,22,2014,Madison
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Madison,28,22,2014,Madison
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ayesha,28,22,2014,Ayesha
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ayesha,28,22,2014,Ayesha
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Melody,28,22,2014,Melody
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Arya,28,22,2014,Arya
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Nicole,28,22,2014,Nicole
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Eva,28,22,2014,Eva
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Nicole,28,22,2014,Nicole
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Melody,28,22,2014,Melody
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Eva,28,22,2014,Eva
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Arya,28,22,2014,Arya
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Amelia,27,23,2014,Amelia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Abby,27,23,2014,Abby
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Amelia,27,23,2014,Amelia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Abby,27,23,2014,Abby
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Aria,26,24,2014,Aria
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Julia,26,24,2014,Julia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ellie,26,24,2014,Ellie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Evelyn,26,24,2014,Evelyn
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ellie,26,24,2014,Ellie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Evelyn,26,24,2014,Evelyn
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Aria,26,24,2014,Aria
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Mila,25,25,2014,Mila
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Maya,25,25,2014,Maya
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Victoria,25,25,2014,Victoria
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Maya,25,25,2014,Maya
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Cindy,25,25,2014,Cindy
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Leah,25,25,2014,Leah
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Leah,25,25,2014,Leah
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Mila,25,25,2014,Mila
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Cindy,25,25,2014,Cindy
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Victoria,25,25,2014,Victoria
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Serena,24,26,2014,Serena
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Zainab,24,26,2014,Zainab
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Rachel,24,26,2014,Rachel
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Zoey,24,26,2014,Zoey
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Zainab,24,26,2014,Zainab
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Serena,24,26,2014,Serena
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Rachel,24,26,2014,Rachel
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Alice,24,26,2014,Alice
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Alice,24,26,2014,Alice
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabelle,23,27,2014,Isabelle
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Kayla,23,27,2014,Kayla
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Hailey,23,27,2014,Hailey
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Elsa,23,27,2014,Elsa
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Hailey,23,27,2014,Hailey
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Elsa,23,27,2014,Elsa
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabelle,23,27,2014,Isabelle
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Fatima,23,27,2014,Fatima
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Fatima,23,27,2014,Fatima
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Alyssa,22,28,2014,Alyssa
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Cynthia,22,28,2014,Cynthia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Cynthia,22,28,2014,Cynthia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Stephanie,21,29,2014,Stephanie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Stephanie,21,29,2014,Stephanie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Nina,21,29,2014,Nina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Iris,21,29,2014,Iris
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Nina,21,29,2014,Nina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Iris,21,29,2014,Iris
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Maryam,20,30,2014,Maryam
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Kaitlyn,20,30,2014,Kaitlyn
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Elizabeth,20,30,2014,Elizabeth
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Kaitlyn,20,30,2014,Kaitlyn
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Jenny,20,30,2014,Jenny
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Maryam,20,30,2014,Maryam
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Aiza,19,31,2014,Aiza
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Scarlett,19,31,2014,Scarlett
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Aiza,19,31,2014,Aiza
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Stella,19,31,2014,Stella
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Catherine,19,31,2014,Catherine
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Selina,19,31,2014,Selina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sabrina,19,31,2014,Sabrina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Stella,19,31,2014,Stella
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Scarlett,19,31,2014,Scarlett
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Elena,19,31,2014,Elena
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sabrina,19,31,2014,Sabrina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Catherine,19,31,2014,Catherine
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Elena,19,31,2014,Elena
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Selina,19,31,2014,Selina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sofia,19,31,2014,Sofia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Eileen,18,32,2014,Eileen
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Jessie,18,32,2014,Jessie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Aisha,18,32,2014,Aisha
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Samantha,18,32,2014,Samantha
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Kaylee,18,32,2014,Kaylee
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Carina,18,32,2014,Carina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Carina,18,32,2014,Carina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Aisha,18,32,2014,Aisha
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Gabriella,18,32,2014,Gabriella
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Kaylee,18,32,2014,Kaylee
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Eileen,18,32,2014,Eileen
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Jessie,18,32,2014,Jessie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Aleena,17,33,2014,Aleena
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Amber,17,33,2014,Amber
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Jennifer,17,33,2014,Jennifer
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Shirley,17,33,2014,Shirley
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Queenie,17,33,2014,Queenie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Shirley,17,33,2014,Shirley
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Michelle,17,33,2014,Michelle
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Michelle,17,33,2014,Michelle
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Aleena,17,33,2014,Aleena
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Crystal,17,33,2014,Crystal
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Christina,17,33,2014,Christina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Avery,17,33,2014,Avery
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Christina,17,33,2014,Christina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Jennifer,17,33,2014,Jennifer
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Crystal,17,33,2014,Crystal
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Elaine,17,33,2014,Elaine
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Elaine,17,33,2014,Elaine
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Amber,17,33,2014,Amber
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Natalie,16,34,2014,Natalie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Syeda,16,34,2014,Syeda
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sharon,16,34,2014,Sharon
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Natalie,16,34,2014,Natalie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Syeda,16,34,2014,Syeda
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Irene,16,34,2014,Irene
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Elina,16,34,2014,Elina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sharon,16,34,2014,Sharon
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Elina,16,34,2014,Elina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Jocelyn,16,34,2014,Jocelyn
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Jocelyn,16,34,2014,Jocelyn
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Irene,16,34,2014,Irene
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Angel,16,34,2014,Angel
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Katie,15,35,2014,Katie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Penelope,15,35,2014,Penelope
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Hanna,15,35,2014,Hanna
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Naomi,15,35,2014,Naomi
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Caroline,15,35,2014,Caroline
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Joyce,15,35,2014,Joyce
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Allison,15,35,2014,Allison
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Penelope,15,35,2014,Penelope
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Allison,15,35,2014,Allison
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Amanda,15,35,2014,Amanda
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Caroline,15,35,2014,Caroline
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Katie,15,35,2014,Katie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Vicky,15,35,2014,Vicky
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Joyce,15,35,2014,Joyce
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Vicky,15,35,2014,Vicky
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Naomi,15,35,2014,Naomi
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Amanda,15,35,2014,Amanda
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Hanna,15,35,2014,Hanna
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Kelly,14,36,2014,Kelly
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Miranda,14,36,2014,Miranda
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Lily,14,36,2014,Lily
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Lillian,14,36,2014,Lillian
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Lily,14,36,2014,Lily
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Kylie,14,36,2014,Kylie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sara,14,36,2014,Sara
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ariel,14,36,2014,Ariel
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Selena,14,36,2014,Selena
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Anne,14,36,2014,Anne
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sara,14,36,2014,Sara
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Selena,14,36,2014,Selena
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Maggie,14,36,2014,Maggie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Miranda,14,36,2014,Miranda
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Ariel,14,36,2014,Ariel
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Maggie,14,36,2014,Maggie
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Anne,14,36,2014,Anne
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Lillian,14,36,2014,Lillian
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Lydia,13,37,2014,Lydia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Karina,13,37,2014,Karina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Karina,13,37,2014,Karina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Chelsea,13,37,2014,Chelsea
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabel,13,37,2014,Isabel
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Megan,13,37,2014,Megan
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Arianna,13,37,2014,Arianna
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabel,13,37,2014,Isabel
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Lydia,13,37,2014,Lydia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Samara,13,37,2014,Samara
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Annabelle,13,37,2014,Annabelle
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Megan,13,37,2014,Megan
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Phoebe,13,37,2014,Phoebe
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Samara,13,37,2014,Samara
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Annabelle,13,37,2014,Annabelle
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Noor,13,37,2014,Noor
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Noor,13,37,2014,Noor
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Layla,13,37,2014,Layla
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Jannat,13,37,2014,Jannat
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Phoebe,13,37,2014,Phoebe
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Erica,12,38,2014,Erica
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Athena,12,38,2014,Athena
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sylvia,12,38,2014,Sylvia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Esther,12,38,2014,Esther
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Eshaal,12,38,2014,Eshaal
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Alicia,12,38,2014,Alicia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Vanessa,12,38,2014,Vanessa
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Hafsa,12,38,2014,Hafsa
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Summer,12,38,2014,Summer
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Vanessa,12,38,2014,Vanessa
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Eleanor,12,38,2014,Eleanor
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Sylvia,12,38,2014,Sylvia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Summer,12,38,2014,Summer
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Celine,12,38,2014,Celine
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Janice,12,38,2014,Janice
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Erica,12,38,2014,Erica
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Lina,12,38,2014,Lina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Katelyn,12,38,2014,Katelyn
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Lina,12,38,2014,Lina
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Janice,12,38,2014,Janice
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Hana,12,38,2014,Hana
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Hafsa,12,38,2014,Hafsa
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Esther,12,38,2014,Esther
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Eshaal,12,38,2014,Eshaal
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Eleanor,12,38,2014,Eleanor
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Hana,12,38,2014,Hana
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Athena,12,38,2014,Athena
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Celine,12,38,2014,Celine
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Katelyn,12,38,2014,Katelyn
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Alicia,12,38,2014,Alicia
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Alisa,11,39,2014,Alisa
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Alisha,11,39,2014,Alisha
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Inaya,11,39,2014,Inaya
2014,FEMALE,ASIAN AND PACIFIC ISLANDER,Rebecca,11,39,2014,Rebecca
